Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,0.0,15-47-49,0.4262867,0.47395036,1.1778684,156.0,0.4714004,0.019195829,0.45394987
0.0,0.0,0.0,0.0,15-47-49,0.71253395,1.2945956,-0.9074993,153.0,0.4714004,0.019195829,0.45394987
0.0,0.0,0.0,0.0,15-47-50,0.09582615,1.3742665,-0.26528645,151.0,0.4127574,0.16946867,-0.07322686
0.0,0.0,0.0,0.0,15-47-50,-0.35223866,0.36454642,-1.1399515,149.0,0.4127574,0.16946867,-0.07322686
0.0,0.0,0.0,0.0,15-47-50,0.035812378,0.6453257,-0.92555857,148.0,0.26248452,0.027747942,0.19677557
0.0,0.0,0.0,0.0,15-47-50,0.20257282,0.6553656,-1.4479275,146.0,0.26248452,0.027747942,0.19677557
0.0,0.0,0.0,0.0,15-47-50,0.48021317,0.5175136,0.14482355,146.0,0.08227927,0.03874352,0.091095895
0.0,0.0,0.0,0.0,15-47-50,0.21927547,0.05725151,1.455523,147.0,0.09327485,0.07661717,0.030009365
0.0,0.0,0.0,0.0,15-47-50,-0.5339775,0.19918424,1.0357447,146.0,0.09327485,0.07661717,0.030009365
0.0,0.0,0.0,0.0,15-47-50,-0.8161125,0.34412718,-0.199965,145.0,0.13420282,0.27759182,0.13019127
0.0,0.0,0.0,0.0,15-47-50,-0.5098448,-0.3092277,0.0335083,144.0,0.13420282,0.27759182,0.13019127
0.0,0.0,0.0,0.0,15-47-50,-0.32573414,-0.23013753,-0.4615631,144.0,-0.1168628,0.20306627,-0.035353214
0.0,0.0,0.0,0.0,15-47-51,-0.03619671,-0.39366338,-0.44032812,144.0,-0.1168628,0.20306627,-0.035353214
0.0,0.0,0.0,0.0,15-47-51,0.99806404,-0.20927346,0.16897488,143.0,0.2679823,-0.062049247,0.03245283
0.0,0.0,0.0,0.0,15-47-51,-0.41144276,0.0021601003,1.9530687,142.0,0.2679823,-0.062049247,0.03245283
0.0,0.0,0.0,0.0,15-47-51,-0.41101742,0.8460064,1.1838336,139.0,0.35411432,0.035078328,0.12469348
0.0,0.0,0.0,0.0,15-47-51,-0.5049219,0.496335,0.77666616,138.0,0.16047002,0.10716043,-0.032909755
0.0,0.0,0.0,0.0,15-47-51,-1.0747414,0.010450393,-0.40230608,137.0,0.16047002,0.10716043,-0.032909755
0.0,0.0,0.0,0.0,15-47-51,-0.7271948,0.3572318,0.26121426,138.0,-0.23781411,-0.08159694,0.073991664
0.0,0.0,0.0,0.0,15-47-51,-0.5443063,-0.26743025,-0.30064774,139.0,-0.23781411,-0.08159694,0.073991664
0.0,0.0,0.0,0.0,15-47-51,-1.3708305,0.089934684,-0.99084044,139.0,-0.09120646,-0.3161692,7.696902E-5
